"Type","Local Number","Message","Field 1","Value 1","Units 1","Field 2","Value 2","Units 2","Field 3","Value 3","Units 3","Field 4","Value 4","Units 4","Field 5","Value 5","Units 5"
"Data",0,"record","timestamp",1049369075,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369080,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369085,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369090,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369095,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369100,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369105,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369110,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369115,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369120,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369125,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369130,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369135,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369140,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369145,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369150,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369155,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369160,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369165,"s","activity_type",10,"","heart_rate",122,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369170,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369175,"s","activity_type",10,"","heart_rate",123,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369180,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369185,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369190,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369195,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369200,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369205,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369210,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369215,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369220,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369225,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369230,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369235,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369240,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369245,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369250,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369255,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369260,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369265,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369270,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369275,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369280,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369285,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369290,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369295,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369300,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369305,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369310,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369315,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369320,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369325,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369330,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369335,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369340,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369345,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369350,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369355,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369360,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369365,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369370,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369375,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369380,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369385,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369390,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369395,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369400,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369405,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369410,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369415,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369420,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369425,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369430,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369435,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369440,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369445,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369450,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369455,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369460,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369465,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369470,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369475,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369480,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369485,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369490,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369495,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369500,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369505,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369510,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369515,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369520,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369525,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369530,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369535,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369540,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369545,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369550,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369555,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369560,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369565,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369570,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369575,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369580,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369585,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369590,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369595,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369600,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369605,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369610,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369615,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369620,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369625,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369630,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369635,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369640,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369645,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369650,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369655,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369660,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369665,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369670,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369675,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369680,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369685,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369690,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369695,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369700,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369705,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369710,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369715,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369720,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369725,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369730,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369735,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369740,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369745,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369750,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369755,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369760,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369765,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369770,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369775,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369780,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369785,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369790,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369795,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369800,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369805,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369810,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369815,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369820,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369825,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369830,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369835,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369840,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369845,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369850,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369855,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369860,"s","activity_type",10,"","heart_rate",128,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369865,"s","activity_type",10,"","heart_rate",129,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369870,"s","activity_type",10,"","heart_rate",129,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369875,"s","activity_type",10,"","heart_rate",130,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369880,"s","activity_type",10,"","heart_rate",134,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369885,"s","activity_type",10,"","heart_rate",135,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369890,"s","activity_type",10,"","heart_rate",135,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369895,"s","activity_type",10,"","heart_rate",136,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369900,"s","activity_type",10,"","heart_rate",133,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369905,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369910,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369915,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369920,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369925,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369930,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369935,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369940,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369945,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369950,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369955,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369960,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369965,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369970,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369975,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369980,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369985,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369990,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369995,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370000,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370005,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370010,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370015,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370020,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370025,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370030,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370035,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370040,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370045,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370050,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370055,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370060,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370065,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370070,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370075,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370080,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370085,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370090,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370095,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370100,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370105,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370110,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370115,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370120,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370125,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370130,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370135,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370140,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370145,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370150,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370155,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370160,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370165,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370170,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370175,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370180,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370185,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370190,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370195,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370200,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370205,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370210,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370215,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370220,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370225,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370230,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370235,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370240,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370245,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370250,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370255,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370260,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049370265,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
